County,variable,value
Martinsville city,mean_value_300.400,0.3
Mathews County,mean_value_300.400,NaN
Mecklenburg County,mean_value_300.400,-1.0602405311178185
Middlesex County,mean_value_300.400,NaN
Montgomery County,mean_value_300.400,NaN
Nelson County,mean_value_300.400,NaN
New Kent County,mean_value_300.400,-1.5676873657494212
Newport News city,mean_value_300.400,-0.07232037766463828
Norfolk city,mean_value_300.400,-0.81047822599129
Northampton County,mean_value_300.400,-1.0061999714122356
Northumberland County,mean_value_300.400,-1.823357571256731
Norton city,mean_value_300.400,NaN
Nottoway County,mean_value_300.400,-0.3563839615668884
Orange County,mean_value_300.400,NaN
Page County,mean_value_300.400,-1.3365888578366243
Patrick County,mean_value_300.400,NaN
Petersburg city,mean_value_300.400,-0.7569333444333445
Pittsylvania County,mean_value_300.400,-1.594955448055731
Poquoson city,mean_value_300.400,NaN
Portsmouth city,mean_value_300.400,-0.10974801012871181
Powhatan County,mean_value_300.400,0.02919598333181845
Prince Edward County,mean_value_300.400,-0.2027568548487334
Prince George County,mean_value_300.400,-0.3011082456925344
Prince William County,mean_value_300.400,-1.4703344039255588
Pulaski County,mean_value_300.400,NaN
Radford city,mean_value_300.400,-0.574025974025974
Rappahannock County,mean_value_300.400,-3
Richmond city,mean_value_300.400,NaN
Richmond County,mean_value_300.400,-0.16152314584370336
Roanoke city,mean_value_300.400,-0.5502609635463536
Roanoke County,mean_value_300.400,0.3981795541093719
Rockbridge County,mean_value_300.400,-0.33594870126606213
Rockingham County,mean_value_300.400,0.3611044878285032
Russell County,mean_value_300.400,-0.14669534030436288
Salem city,mean_value_300.400,-0.21304223665650016
Scott County,mean_value_300.400,0.43381036310936494
Shenandoah County,mean_value_300.400,NaN
Smyth County,mean_value_300.400,0.05929749587644324
Southampton County,mean_value_300.400,-0.7828565592903828
Spotsylvania County,mean_value_300.400,0.31226755657024
Stafford County,mean_value_300.400,NaN
Staunton city,mean_value_300.400,0.06940754188066019
Suffolk city,mean_value_300.400,-0.4161716269314666
Surry County,mean_value_300.400,-0.774909420289855
Sussex County,mean_value_300.400,-3.6045795795795796
Tazewell County,mean_value_300.400,-0.6623981592169692
Virginia Beach city,mean_value_300.400,-0.40198372974724306
Warren County,mean_value_300.400,NaN
Washington County,mean_value_300.400,NaN
Waynesboro city,mean_value_300.400,-0.09550783132611905
Westmoreland County,mean_value_300.400,-0.9978073251509838
Williamsburg city,mean_value_300.400,-1.244539411206078
Winchester city,mean_value_300.400,NaN
Wise County,mean_value_300.400,NaN
Wythe County,mean_value_300.400,-0.1554494344359469
York County,mean_value_300.400,-0.8465531080339337
NA,mean_value_300.400,1.2954545454545454
Accomack County,mean_value_400.500,NaN
Albemarle County,mean_value_400.500,-0.6060933501828202
Alexandria city,mean_value_400.500,NaN
Alleghany County,mean_value_400.500,-0.2931818181818182
Amelia County,mean_value_400.500,0.33170731707317075
Amherst County,mean_value_400.500,NaN
Appomattox County,mean_value_400.500,-1.908496732026144
Arlington County,mean_value_400.500,NaN
Augusta County,mean_value_400.500,NaN
Bath County,mean_value_400.500,-10.583333333333334
Bedford County,mean_value_400.500,1.1819917108434235
Bland County,mean_value_400.500,-0.4806034482758621
Botetourt County,mean_value_400.500,0.544070716206878
Bristol city,mean_value_400.500,NaN
Brunswick County,mean_value_400.500,-1.6454545454545455
Buchanan County,mean_value_400.500,NaN
Buckingham County,mean_value_400.500,NaN
Buena Vista city,mean_value_400.500,-0.7058823529411765
Campbell County,mean_value_400.500,-0.4138393762351367
Caroline County,mean_value_400.500,NaN
Carroll County,mean_value_400.500,-0.5886933496802976
Charles City County,mean_value_400.500,-4.92022792022792
Charlotte County,mean_value_400.500,-0.2967261904761905
Charlottesville city,mean_value_400.500,NaN
Chesapeake city,mean_value_400.500,-0.4778936097405791
Chesterfield County,mean_value_400.500,-0.2648658764382124
Clarke County,mean_value_400.500,-0.23748758689175767
Colonial Heights city,mean_value_400.500,NaN
Covington city,mean_value_400.500,0.40844155844155844
Craig County,mean_value_400.500,NaN
Culpeper County,mean_value_400.500,0.6212541474552061
Cumberland County,mean_value_400.500,NaN
Danville city,mean_value_400.500,-0.3937900641025641
Dickenson County,mean_value_400.500,NaN
Dinwiddie County,mean_value_400.500,NaN
Emporia city,mean_value_400.500,-0.5666666666666667
Essex County,mean_value_400.500,NaN
Fairfax city,mean_value_400.500,NaN
Fairfax County,mean_value_400.500,-1.0617294598482185
Falls Church city,mean_value_400.500,NaN
Fauquier County,mean_value_400.500,NaN
Floyd County,mean_value_400.500,NaN
Fluvanna County,mean_value_400.500,NaN
Franklin city,mean_value_400.500,-0.27956989247311825
Franklin County,mean_value_400.500,-1.219937010872894
Frederick County,mean_value_400.500,NaN
Fredericksburg city,mean_value_400.500,-0.26779867879886643
Galax city,mean_value_400.500,0.2824561403508772
Giles County,mean_value_400.500,NaN
Gloucester County,mean_value_400.500,-0.4138407745483512
Goochland County,mean_value_400.500,-0.6123359033950935
Grayson County,mean_value_400.500,-2.81025641025641
Greene County,mean_value_400.500,NaN
Greensville County,mean_value_400.500,-0.7575757575757576
Halifax County,mean_value_400.500,NaN
Hampton city,mean_value_400.500,-0.07922900013708206
Hanover County,mean_value_400.500,-0.24719125617896534
Harrisonburg city,mean_value_400.500,NaN
Henrico County,mean_value_400.500,NaN
Henry County,mean_value_400.500,0.10995869077104775
Highland County,mean_value_400.500,NaN
Hopewell city,mean_value_400.500,NaN
Isle of Wight County,mean_value_400.500,-1.4275958372127102
James City County,mean_value_400.500,NaN
King and Queen County,mean_value_400.500,NaN
King George County,mean_value_400.500,0.9456090700698955
King William County,mean_value_400.500,NaN
Lancaster County,mean_value_400.500,-3.7032427725531174
Lee County,mean_value_400.500,0.3078353191356287
Lexington city,mean_value_400.500,0.05154639175257732
Loudoun County,mean_value_400.500,-1.003829213919349
Louisa County,mean_value_400.500,-1.413360652488319
Lunenburg County,mean_value_400.500,NaN
Lynchburg city,mean_value_400.500,-0.5827447406394775
Madison County,mean_value_400.500,-2.2534798534798535
Manassas city,mean_value_400.500,NaN
Manassas Park city,mean_value_400.500,NaN
Martinsville city,mean_value_400.500,0.4592074592074592
Mathews County,mean_value_400.500,NaN
Mecklenburg County,mean_value_400.500,-2.2439017343297336
Middlesex County,mean_value_400.500,NaN
Montgomery County,mean_value_400.500,NaN
Nelson County,mean_value_400.500,NaN
New Kent County,mean_value_400.500,-0.09231910179084059
Newport News city,mean_value_400.500,-0.3281417609744136
Norfolk city,mean_value_400.500,-0.4743707910549015
Northampton County,mean_value_400.500,-2.3275862068965516
Northumberland County,mean_value_400.500,-2.152047669545018
Norton city,mean_value_400.500,NaN
Nottoway County,mean_value_400.500,-0.5080966869506423
Orange County,mean_value_400.500,NaN
Page County,mean_value_400.500,-1.49024209486166
Patrick County,mean_value_400.500,NaN
Petersburg city,mean_value_400.500,-0.2060241451952682
Pittsylvania County,mean_value_400.500,-1.157757101013992
Poquoson city,mean_value_400.500,NaN
Portsmouth city,mean_value_400.500,-0.373549140806706
Powhatan County,mean_value_400.500,0.14695684735633952
Prince Edward County,mean_value_400.500,0.2633794032321414
Prince George County,mean_value_400.500,-0.6507712875359934
Prince William County,mean_value_400.500,-0.7738067171307077
Pulaski County,mean_value_400.500,NaN
Radford city,mean_value_400.500,0.22893772893772893
Rappahannock County,mean_value_400.500,-2.6505102040816326
Richmond city,mean_value_400.500,NaN
Richmond County,mean_value_400.500,0.04666666666666667
Roanoke city,mean_value_400.500,-0.4903907278171176
Roanoke County,mean_value_400.500,-0.19865498206648424
Rockbridge County,mean_value_400.500,-0.2879689875342049
Rockingham County,mean_value_400.500,-0.5471242875591885
Russell County,mean_value_400.500,-0.06581173009744437
Salem city,mean_value_400.500,-1.1353587220082728
Scott County,mean_value_400.500,0.2861025515943017
Shenandoah County,mean_value_400.500,NaN
Smyth County,mean_value_400.500,-0.36904761904761907
Southampton County,mean_value_400.500,-1.86289592760181
Spotsylvania County,mean_value_400.500,0.2296726475511597
Stafford County,mean_value_400.500,NaN
Staunton city,mean_value_400.500,-0.21582856654998722
Suffolk city,mean_value_400.500,-0.04728882327471893
Surry County,mean_value_400.500,-0.1422872340425532
Sussex County,mean_value_400.500,-1.0641414141414143
Tazewell County,mean_value_400.500,-0.6121906370203584
Virginia Beach city,mean_value_400.500,-0.16564999905475158
Warren County,mean_value_400.500,NaN
Washington County,mean_value_400.500,NaN
Waynesboro city,mean_value_400.500,-0.3162552223775758
Westmoreland County,mean_value_400.500,-0.8132449903038138
Williamsburg city,mean_value_400.500,-1.052187028657617
Winchester city,mean_value_400.500,NaN
Wise County,mean_value_400.500,NaN
Wythe County,mean_value_400.500,-0.3234811648229939
York County,mean_value_400.500,-0.15330290631949567
NA,mean_value_400.500,0.8620689655172413
Accomack County,mean_value_500.750,NaN
Albemarle County,mean_value_500.750,-0.7921690847452286
Alexandria city,mean_value_500.750,NaN
Alleghany County,mean_value_500.750,-0.4398262178434592
Amelia County,mean_value_500.750,-1.7140243902439023
Amherst County,mean_value_500.750,NaN
Appomattox County,mean_value_500.750,-0.2627257799671593
Arlington County,mean_value_500.750,NaN
Augusta County,mean_value_500.750,NaN
Bath County,mean_value_500.750,-2.484848484848485
Bedford County,mean_value_500.750,1.3552111193963894
Bland County,mean_value_500.750,-0.22857142857142856
Botetourt County,mean_value_500.750,0.2772143308080808
Bristol city,mean_value_500.750,NaN
Brunswick County,mean_value_500.750,-0.29725274725274725
Buchanan County,mean_value_500.750,NaN
Buckingham County,mean_value_500.750,NaN
Buena Vista city,mean_value_500.750,-1.0588235294117647
Campbell County,mean_value_500.750,-0.9481979930019145
Caroline County,mean_value_500.750,NaN
Carroll County,mean_value_500.750,-1.0049847525216984
Charles City County,mean_value_500.750,-2.913247863247863
Charlotte County,mean_value_500.750,-1.7083333333333333
Charlottesville city,mean_value_500.750,NaN
Chesapeake city,mean_value_500.750,-0.11239162349582763
Chesterfield County,mean_value_500.750,-0.40144078257462507
Clarke County,mean_value_500.750,-0.5370043751709052
Colonial Heights city,mean_value_500.750,NaN
Covington city,mean_value_500.750,-0.7803030303030303
Craig County,mean_value_500.750,NaN
Culpeper County,mean_value_500.750,0.09569523876422437
Cumberland County,mean_value_500.750,NaN
Danville city,mean_value_500.750,-0.5251143273641675
Dickenson County,mean_value_500.750,NaN
Dinwiddie County,mean_value_500.750,NaN
Emporia city,mean_value_500.750,-1.0250000000000001
Essex County,mean_value_500.750,NaN
Fairfax city,mean_value_500.750,NaN
Fairfax County,mean_value_500.750,-1.0476782238878444
Falls Church city,mean_value_500.750,NaN
Fauquier County,mean_value_500.750,NaN
Floyd County,mean_value_500.750,NaN
Fluvanna County,mean_value_500.750,NaN
Franklin city,mean_value_500.750,-1.5833333333333333
Franklin County,mean_value_500.750,-1.2313313186016723
Frederick County,mean_value_500.750,NaN
Fredericksburg city,mean_value_500.750,-0.42275708736540824
Galax city,mean_value_500.750,-1.0548245614035088
Giles County,mean_value_500.750,NaN
Gloucester County,mean_value_500.750,-0.8533874194369746
Goochland County,mean_value_500.750,-1.1381633260391875
Grayson County,mean_value_500.750,-0.6291304347826087
Greene County,mean_value_500.750,NaN
Greensville County,mean_value_500.750,-1.1553030303030303
Halifax County,mean_value_500.750,NaN
Hampton city,mean_value_500.750,-0.19948163914696657
Hanover County,mean_value_500.750,-0.17024245338612368
Harrisonburg city,mean_value_500.750,NaN
Henrico County,mean_value_500.750,NaN
Henry County,mean_value_500.750,-0.4489879557352018
Highland County,mean_value_500.750,NaN
Hopewell city,mean_value_500.750,NaN
Isle of Wight County,mean_value_500.750,-0.45028050111838064
James City County,mean_value_500.750,NaN
King and Queen County,mean_value_500.750,NaN
King George County,mean_value_500.750,0.5159449165276763
King William County,mean_value_500.750,NaN
Lancaster County,mean_value_500.750,-3.3383254725006974
Lee County,mean_value_500.750,-0.04715175005872681
Lexington city,mean_value_500.750,-1.0408163265306123
Loudoun County,mean_value_500.750,-1.0733734256933263
Louisa County,mean_value_500.750,-1.2879196938295954
Lunenburg County,mean_value_500.750,NaN
Lynchburg city,mean_value_500.750,-0.7242095784756366
Madison County,mean_value_500.750,-0.6431148216862502
Manassas city,mean_value_500.750,NaN
Manassas Park city,mean_value_500.750,NaN
Martinsville city,mean_value_500.750,0.3714604236343367
Mathews County,mean_value_500.750,NaN
Mecklenburg County,mean_value_500.750,-1.0930773827989098
Middlesex County,mean_value_500.750,NaN
Montgomery County,mean_value_500.750,NaN
Nelson County,mean_value_500.750,NaN
New Kent County,mean_value_500.750,-0.5301061530724587
Newport News city,mean_value_500.750,-0.3807029175297188
Norfolk city,mean_value_500.750,-0.47842837233817137
Northampton County,mean_value_500.750,-1.7294868307720204
Northumberland County,mean_value_500.750,-1.6461875003957176
Norton city,mean_value_500.750,NaN
Nottoway County,mean_value_500.750,-0.4669066937119676
Orange County,mean_value_500.750,NaN
Page County,mean_value_500.750,-1.778174603174603
Patrick County,mean_value_500.750,NaN
Petersburg city,mean_value_500.750,-0.5755633255633256
Pittsylvania County,mean_value_500.750,-1.0788290014415671
Poquoson city,mean_value_500.750,NaN
Portsmouth city,mean_value_500.750,-0.5397446137162278
Powhatan County,mean_value_500.750,-0.8798584621888363
Prince Edward County,mean_value_500.750,-1.32815987933635
Prince George County,mean_value_500.750,-0.08385194473706588
Prince William County,mean_value_500.750,0.4957565110747498
Pulaski County,mean_value_500.750,NaN
Radford city,mean_value_500.750,-2.13691389599318
Rappahannock County,mean_value_500.750,-2.6961206896551726
Richmond city,mean_value_500.750,NaN
Richmond County,mean_value_500.750,-0.6168699186991871
Roanoke city,mean_value_500.750,-0.8977554093419639
Roanoke County,mean_value_500.750,-0.47851896569909197
Rockbridge County,mean_value_500.750,-0.4829902213072568
Rockingham County,mean_value_500.750,-1.4938083851078316
Russell County,mean_value_500.750,-0.04680590184791865
Salem city,mean_value_500.750,-0.9676377217553689
Scott County,mean_value_500.750,-0.31959633933318143
Shenandoah County,mean_value_500.750,NaN
Smyth County,mean_value_500.750,-0.1317251461988304
Southampton County,mean_value_500.750,-4.133333333333334
Spotsylvania County,mean_value_500.750,-0.28304100239968233
Stafford County,mean_value_500.750,NaN
Staunton city,mean_value_500.750,-0.6601513412382497
Suffolk city,mean_value_500.750,-0.4022373370964254
Surry County,mean_value_500.750,-2.256782945736434
Sussex County,mean_value_500.750,-2
Tazewell County,mean_value_500.750,-0.1164605018041825
